anio_1;anio_2;anio_3;anio_4;anio_5;anio_6;anio_7;anio_8;anio_9;anio_10;anio_11;anio_12;anio_13;anio_14;anio_15;anio_16;anio_17;anio_18;anio_19;anio_20;anio_21;anio_22;anio_23;anio_24;areas
0.711;0.462;0.422;0.68;0.559;0.654;0.894;0.941;0.876;0.925;0.762;0.844;0.682;0.919;0.661;0.904;0.678;0.792;0.676;0.628;0.555;0.531;0.529;0.584;Modeling and Simulation
0.711;0.462;0.422;0.68;0.559;0.654;0.894;0.941;0.876;0.925;0.762;0.844;0.682;0.919;0.661;0.904;0.678;0.792;0.676;0.628;0.555;0.531;0.529;0.584;Physics and Astronomy (miscellaneous)
0.14;0.163;0.136;0.16;0.142;0.174;0.188;0.137;0.208;0.107;0.192;0.181;0.131;0.225;0.144;0.178;0.159;0.176;0.162;0.195;0.12;0.121;0.146;0.117;Applied Mathematics
0.14;0.163;0.136;0.16;0.142;0.174;0.188;0.137;0.208;0.107;0.192;0.181;0.131;0.225;0.144;0.178;0.159;0.176;0.162;0.195;0.12;0.121;0.146;0.117;Applied Psychology
0.14;0.163;0.136;0.16;0.142;0.174;0.188;0.137;0.208;0.107;0.192;0.181;0.131;0.225;0.144;0.178;0.159;0.176;0.162;0.195;0.12;0.121;0.146;0.117;Geometry and Topology
0.947;1.765;0.925;0.835;1.864;1.487;3.358;2.548;3.249;1.781;2.018;1.968;1.491;1.706;2.143;2.727;2.522;1.885;2.401;2.537;3.65;3.57;2.049;1.606;Arts and Humanities (miscellaneous)
0.947;1.765;0.925;0.835;1.864;1.487;3.358;2.548;3.249;1.781;2.018;1.968;1.491;1.706;2.143;2.727;2.522;1.885;2.401;2.537;3.65;3.57;2.049;1.606;Medicine (miscellaneous)
0.947;1.765;0.925;0.835;1.864;1.487;3.358;2.548;3.249;1.781;2.018;1.968;1.491;1.706;2.143;2.727;2.522;1.885;2.401;2.537;3.65;3.57;2.049;1.606;Statistics and Probability
0.947;1.765;0.925;0.835;1.864;1.487;3.358;2.548;3.249;1.781;2.018;1.968;1.491;1.706;2.143;2.727;2.522;1.885;2.401;2.537;3.65;3.57;2.049;1.606;Experimental and Cognitive Psychology
0.814;1.405;0.861;1.051;1.654;1.172;1.651;1.859;1.364;1.384;0.67;1.019;1.112;1.359;1.223;1.367;2.395;2.546;3.074;2.214;2.433;3.157;1.991;1.49;Arts and Humanities (miscellaneous)
0.814;1.405;0.861;1.051;1.654;1.172;1.651;1.859;1.364;1.384;0.67;1.019;1.112;1.359;1.223;1.367;2.395;2.546;3.074;2.214;2.433;3.157;1.991;1.49;Medicine (miscellaneous)
0.814;1.405;0.861;1.051;1.654;1.172;1.651;1.859;1.364;1.384;0.67;1.019;1.112;1.359;1.223;1.367;2.395;2.546;3.074;2.214;2.433;3.157;1.991;1.49;Psychology (miscellaneous)
0.814;1.405;0.861;1.051;1.654;1.172;1.651;1.859;1.364;1.384;0.67;1.019;1.112;1.359;1.223;1.367;2.395;2.546;3.074;2.214;2.433;3.157;1.991;1.49;Statistics and Probability
1.525;1.349;1.164;0.522;0.919;0.913;0.768;0.462;0.885;0.583;0.753;0.725;0.942;1.085;0.851;0.918;0.755;0.596;0.985;1.329;0.744;1.677;1.102;0.89;Medicine (miscellaneous)
1.525;1.349;1.164;0.522;0.919;0.913;0.768;0.462;0.885;0.583;0.753;0.725;0.942;1.085;0.851;0.918;0.755;0.596;0.985;1.329;0.744;1.677;1.102;0.89;Applied Mathematics
0.443;0.338;0.441;0.357;0.802;0.891;0.775;0.987;0.779;0.598;0.524;0.823;0.745;0.885;0.921;0.779;0.683;0.774;0.848;0.561;0.694;0.728;0.684;0.454;Statistics, Probability and Uncertainty
0.443;0.338;0.441;0.357;0.802;0.891;0.775;0.987;0.779;0.598;0.524;0.823;0.745;0.885;0.921;0.779;0.683;0.774;0.848;0.561;0.694;0.728;0.684;0.454;Statistics and Probability
0.263;0.259;0.33;0.422;0.496;0.367;0.492;0.576;0.518;0.303;0.381;0.382;0.24;0.254;0.389;0.289;0.249;0.229;0.202;0.209;0.334;0.291;0.357;0.489;Computer Networks and Communications
0.263;0.259;0.33;0.422;0.496;0.367;0.492;0.576;0.518;0.303;0.381;0.382;0.24;0.254;0.389;0.289;0.249;0.229;0.202;0.209;0.334;0.291;0.357;0.489;Hardware and Architecture
0.263;0.259;0.33;0.422;0.496;0.367;0.492;0.576;0.518;0.303;0.381;0.382;0.24;0.254;0.389;0.289;0.249;0.229;0.202;0.209;0.334;0.291;0.357;0.489;Software
0.263;0.259;0.33;0.422;0.496;0.367;0.492;0.576;0.518;0.303;0.381;0.382;0.24;0.254;0.389;0.289;0.249;0.229;0.202;0.209;0.334;0.291;0.357;0.489;Theoretical Computer Science
0.1;0.1;0.1;0.1;0.102;0.104;0.107;0.116;0.122;0.21;0.203;0.221;0.193;0.27;0.297;0.271;0.29;0.268;0.251;0.255;0.225;0.232;0.272;0.329;Economic Geology
0.1;0.1;0.1;0.1;0.102;0.104;0.107;0.116;0.122;0.21;0.203;0.221;0.193;0.27;0.297;0.271;0.29;0.268;0.251;0.255;0.225;0.232;0.272;0.329;Computer Science Applications
0.1;0.1;0.1;0.1;0.102;0.104;0.107;0.116;0.122;0.21;0.203;0.221;0.193;0.27;0.297;0.271;0.29;0.268;0.251;0.255;0.225;0.232;0.272;0.329;Control and Systems Engineering
0.1;0.1;0.1;0.1;0.102;0.104;0.107;0.116;0.122;0.21;0.203;0.221;0.193;0.27;0.297;0.271;0.29;0.268;0.251;0.255;0.225;0.232;0.272;0.329;Modeling and Simulation
0.239;0.247;0.213;0.35;0.298;0.269;0.361;0.216;0.502;0.382;0.276;0.322;0.321;0.232;0.242;0.261;0.199;0.196;0.115;0.112;0.128;0.114;0.169;0.161;Control and Systems Engineering
0.239;0.247;0.213;0.35;0.298;0.269;0.361;0.216;0.502;0.382;0.276;0.322;0.321;0.232;0.242;0.261;0.199;0.196;0.115;0.112;0.128;0.114;0.169;0.161;Modeling and Simulation
0.239;0.247;0.213;0.35;0.298;0.269;0.361;0.216;0.502;0.382;0.276;0.322;0.321;0.232;0.242;0.261;0.199;0.196;0.115;0.112;0.128;0.114;0.169;0.161;Applied Mathematics
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Computer Networks and Communications
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Control and Systems Engineering
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Software
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Applied Mathematics
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Computer Vision and Pattern Recognition
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Information Systems
0.1;0.102;0.1;0.193;0.19;0.199;0.18;0.195;0.202;0.22;0.238;0.2;0.205;0.273;0.255;0.312;0.255;0.343;0.316;0.3;0.286;0.333;0.449;0.325;Theoretical Computer Science
0.408;0.446;0.466;0.402;0.379;0.337;0.433;0.442;0.404;0.318;0.26;0.234;0.34;0.508;0.585;0.31;0.283;0.371;0.403;0.37;0.364;0.29;0.313;0.296;Physics and Astronomy (miscellaneous)
0.408;0.446;0.466;0.402;0.379;0.337;0.433;0.442;0.404;0.318;0.26;0.234;0.34;0.508;0.585;0.31;0.283;0.371;0.403;0.37;0.364;0.29;0.313;0.296;Mathematical Physics
0.408;0.446;0.466;0.402;0.379;0.337;0.433;0.442;0.404;0.318;0.26;0.234;0.34;0.508;0.585;0.31;0.283;0.371;0.403;0.37;0.364;0.29;0.313;0.296;Physical and Theoretical Chemistry
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Engineering (miscellaneous)
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Social Sciences (miscellaneous)
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Computer Science (miscellaneous)
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Control and Systems Engineering
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Electrical and Electronic Engineering
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Software
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Artificial Intelligence
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Information Systems
0.193;0.19;0.201;0.203;0.215;0.252;0.221;0.217;0.221;0.191;0.225;0.251;0.245;0.27;0.277;0.194;0.281;0.249;0.29;0.338;0.376;0.306;0.409;0.44;Theoretical Computer Science
0.164;0.232;0.308;0.432;0.211;0.315;0.199;0.153;0.356;0.272;0.408;0.46;0.229;0.257;0.272;0.351;0.267;0.28;0.296;0.277;0.334;0.383;0.542;0.39;Computer Science Applications
0.164;0.232;0.308;0.432;0.211;0.315;0.199;0.153;0.356;0.272;0.408;0.46;0.229;0.257;0.272;0.351;0.267;0.28;0.296;0.277;0.334;0.383;0.542;0.39;Management Science and Operations Research
0.164;0.232;0.308;0.432;0.211;0.315;0.199;0.153;0.356;0.272;0.408;0.46;0.229;0.257;0.272;0.351;0.267;0.28;0.296;0.277;0.334;0.383;0.542;0.39;Theoretical Computer Science
1.713;1.467;2.556;3.26;3.672;1.908;2.045;1.507;1.95;1.772;1.688;2.562;2.164;1.424;1.363;1.71;2.39;2.158;1.747;1.364;2.479;2.058;4.703;3.939;Applied Mathematics
1.713;1.467;2.556;3.26;3.672;1.908;2.045;1.507;1.95;1.772;1.688;2.562;2.164;1.424;1.363;1.71;2.39;2.158;1.747;1.364;2.479;2.058;4.703;3.939;Electrical and Electronic Engineering
1.713;1.467;2.556;3.26;3.672;1.908;2.045;1.507;1.95;1.772;1.688;2.562;2.164;1.424;1.363;1.71;2.39;2.158;1.747;1.364;2.479;2.058;4.703;3.939;Music
1.713;1.467;2.556;3.26;3.672;1.908;2.045;1.507;1.95;1.772;1.688;2.562;2.164;1.424;1.363;1.71;2.39;2.158;1.747;1.364;2.479;2.058;4.703;3.939;Signal Processing
0.158;0.118;0.154;0.188;0.11;0.13;0.144;0.165;0.12;0.152;0.11;0.127;0.171;0.149;0.155;0.137;0.147;0.179;0.187;0.207;0.233;0.218;0.316;0.286;Electrical and Electronic Engineering
0.158;0.118;0.154;0.188;0.11;0.13;0.144;0.165;0.12;0.152;0.11;0.127;0.171;0.149;0.155;0.137;0.147;0.179;0.187;0.207;0.233;0.218;0.316;0.286;Computer Science Applications
0.158;0.118;0.154;0.188;0.11;0.13;0.144;0.165;0.12;0.152;0.11;0.127;0.171;0.149;0.155;0.137;0.147;0.179;0.187;0.207;0.233;0.218;0.316;0.286;Theoretical Computer Science
0.254;0.316;0.382;0.407;0.554;0.549;0.631;0.736;0.745;0.467;0.364;0.577;0.329;0.417;0.303;0.431;0.301;0.305;0.375;0.272;0.181;0.213;0.345;0.444;Software
0.254;0.316;0.382;0.407;0.554;0.549;0.631;0.736;0.745;0.467;0.364;0.577;0.329;0.417;0.303;0.431;0.301;0.305;0.375;0.272;0.181;0.213;0.345;0.444;Computer Science Applications
0.254;0.316;0.382;0.407;0.554;0.549;0.631;0.736;0.745;0.467;0.364;0.577;0.329;0.417;0.303;0.431;0.301;0.305;0.375;0.272;0.181;0.213;0.345;0.444;Mathematics (miscellaneous)
0.257;0.22;0.242;0.188;0.12;0.154;0.163;0.142;0.15;0.205;0.247;0.232;0.258;0.286;0.3;0.271;0.277;0.265;0.304;0.284;0.3;0.33;0.357;0.314;Mathematics (miscellaneous)
0.257;0.22;0.242;0.188;0.12;0.154;0.163;0.142;0.15;0.205;0.247;0.232;0.258;0.286;0.3;0.271;0.277;0.265;0.304;0.284;0.3;0.33;0.357;0.314;Applied Mathematics
0.257;0.22;0.242;0.188;0.12;0.154;0.163;0.142;0.15;0.205;0.247;0.232;0.258;0.286;0.3;0.271;0.277;0.265;0.304;0.284;0.3;0.33;0.357;0.314;Statistics and Probability
0.205;0.193;0.221;0.212;0.19;0.227;0.253;0.215;0.244;0.306;0.291;0.273;0.291;0.333;0.276;0.338;0.28;0.322;0.325;0.362;0.427;0.325;0.389;0.366;Mathematics (miscellaneous)
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Computer Science (miscellaneous)
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Electrical and Electronic Engineering
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Software
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Computational Theory and Mathematics
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Computer Vision and Pattern Recognition
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Information Systems and Management
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Management Science and Operations Research
0.202;0.154;0.244;0.368;0.211;0.186;0.211;0.267;0.157;0.189;0.194;0.179;0.206;0.185;0.136;0.151;0.175;0.217;0.172;0.138;0.164;0.143;0.22;0.155;Theoretical Computer Science
0.19;0.238;0.222;0.366;0.261;0.263;0.297;0.237;0.275;0.313;0.258;0.233;0.417;0.363;0.289;0.287;0.285;0.279;0.268;0.27;0.275;0.262;0.327;0.355;Engineering (miscellaneous)
0.19;0.238;0.222;0.366;0.261;0.263;0.297;0.237;0.275;0.313;0.258;0.233;0.417;0.363;0.289;0.287;0.285;0.279;0.268;0.27;0.275;0.262;0.327;0.355;Mathematics (miscellaneous)
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Applied Mathematics
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Computational Mathematics
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Computer Science Applications
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Modeling and Simulation
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Numerical Analysis
1.528;2.701;2.192;1.67;2.299;2.307;2.431;2.19;2.35;2.213;2.394;2.124;2.001;2.108;2.156;2.103;2.054;2.049;2.047;1.643;1.936;1.882;2.069;1.753;Physics and Astronomy (miscellaneous)
0.997;1.013;0.455;0.607;0.795;0.759;1.061;0.978;1.334;1.244;1.404;1.273;1.832;1.925;1.588;1.578;1.476;1.52;1.701;1.697;1.848;1.674;1.359;1.347;Applied Mathematics
0.997;1.013;0.455;0.607;0.795;0.759;1.061;0.978;1.334;1.244;1.404;1.273;1.832;1.925;1.588;1.578;1.476;1.52;1.701;1.697;1.848;1.674;1.359;1.347;Analysis
2.019;1.481;1.092;1.229;0.876;0.892;0.454;0.936;1.227;1.151;1.383;1.821;2.031;1.485;1.697;1.175;1.122;1.497;1.982;1.69;1.529;1.103;1.191;0.971;Social Sciences (miscellaneous)
2.019;1.481;1.092;1.229;0.876;0.892;0.454;0.936;1.227;1.151;1.383;1.821;2.031;1.485;1.697;1.175;1.122;1.497;1.982;1.69;1.529;1.103;1.191;0.971;Statistics and Probability
2.019;1.481;1.092;1.229;0.876;0.892;0.454;0.936;1.227;1.151;1.383;1.821;2.031;1.485;1.697;1.175;1.122;1.497;1.982;1.69;1.529;1.103;1.191;0.971;Statistics, Probability and Uncertainty
2.019;1.481;1.092;1.229;0.876;0.892;0.454;0.936;1.227;1.151;1.383;1.821;2.031;1.485;1.697;1.175;1.122;1.497;1.982;1.69;1.529;1.103;1.191;0.971;Economics and Econometrics
5.006;5.777;4.856;3.889;4.525;6.145;5.551;3.708;5.133;5.559;6.072;5.671;6.176;5.646;7.737;6.613;7.086;7.154;7.005;6.413;6.218;6.523;6.251;3.976;Statistics and Probability
5.006;5.777;4.856;3.889;4.525;6.145;5.551;3.708;5.133;5.559;6.072;5.671;6.176;5.646;7.737;6.613;7.086;7.154;7.005;6.413;6.218;6.523;6.251;3.976;Statistics, Probability and Uncertainty
1.469;1.328;1.625;1.648;1.523;1.722;1.054;1.236;1.21;1.694;1.088;0.642;0.817;1.029;1.363;1.381;1.031;1.445;1.982;1.323;1.014;1.205;0.975;0.916;Statistics and Probability
1.469;1.328;1.625;1.648;1.523;1.722;1.054;1.236;1.21;1.694;1.088;0.642;0.817;1.029;1.363;1.381;1.031;1.445;1.982;1.323;1.014;1.205;0.975;0.916;Statistics, Probability and Uncertainty
0.77;0.651;0.559;0.587;0.775;0.814;0.803;0.915;0.795;0.79;0.752;0.615;1.369;0.843;1.138;0.679;1.837;1.474;1.588;1.747;1.798;1.819;1.827;1.949;Education
0.77;0.651;0.559;0.587;0.775;0.814;0.803;0.915;0.795;0.79;0.752;0.615;1.369;0.843;1.138;0.679;1.837;1.474;1.588;1.747;1.798;1.819;1.827;1.949;Psychology (miscellaneous)
0.77;0.651;0.559;0.587;0.775;0.814;0.803;0.915;0.795;0.79;0.752;0.615;1.369;0.843;1.138;0.679;1.837;1.474;1.588;1.747;1.798;1.819;1.827;1.949;Applied Mathematics
0.77;0.651;0.559;0.587;0.775;0.814;0.803;0.915;0.795;0.79;0.752;0.615;1.369;0.843;1.138;0.679;1.837;1.474;1.588;1.747;1.798;1.819;1.827;1.949;Applied Psychology
0.77;0.651;0.559;0.587;0.775;0.814;0.803;0.915;0.795;0.79;0.752;0.615;1.369;0.843;1.138;0.679;1.837;1.474;1.588;1.747;1.798;1.819;1.827;1.949;Developmental and Educational Psychology
0.101;0.1;0.1;0.1;0.111;0.105;0.111;0.112;0.122;0.253;0.262;0.251;0.261;0.261;0.252;0.211;0.156;0.178;0.2;0.191;0.184;0.174;0.179;0.193;Aerospace Engineering
0.101;0.1;0.1;0.1;0.111;0.105;0.111;0.112;0.122;0.253;0.262;0.251;0.261;0.261;0.252;0.211;0.156;0.178;0.2;0.191;0.184;0.174;0.179;0.193;Computer Science Applications
0.101;0.1;0.1;0.1;0.111;0.105;0.111;0.112;0.122;0.253;0.262;0.251;0.261;0.261;0.252;0.211;0.156;0.178;0.2;0.191;0.184;0.174;0.179;0.193;Modeling and Simulation
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Polymers and Plastics
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Ceramics and Composites
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Mechanics of Materials
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Biomaterials
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Condensed Matter Physics
0.204;0.191;0.226;0.327;0.232;0.217;0.238;0.268;0.313;0.256;0.343;0.329;0.338;0.319;0.345;0.416;0.457;0.453;0.313;0.267;0.35;0.362;0.354;0.382;Mathematics (miscellaneous)
0.782;1.062;0.938;0.839;1.023;1.077;0.804;0.485;0.558;1.002;0.955;0.943;0.829;1.139;1.059;0.805;0.681;0.551;0.686;0.635;0.759;1.561;2.478;2.373;Mathematics (miscellaneous)
0.782;1.062;0.938;0.839;1.023;1.077;0.804;0.485;0.558;1.002;0.955;0.943;0.829;1.139;1.059;0.805;0.681;0.551;0.686;0.635;0.759;1.561;2.478;2.373;Statistics and Probability
0.782;1.062;0.938;0.839;1.023;1.077;0.804;0.485;0.558;1.002;0.955;0.943;0.829;1.139;1.059;0.805;0.681;0.551;0.686;0.635;0.759;1.561;2.478;2.373;Statistics, Probability and Uncertainty
4.312;4.151;4.069;2.705;3.193;4.322;4.286;4.151;5.279;5.203;5.522;5.507;6.23;6.848;7.346;5.755;6.145;6.694;5.87;6.132;4.723;5.877;6.35;5.219;Statistics and Probability
4.312;4.151;4.069;2.705;3.193;4.322;4.286;4.151;5.279;5.203;5.522;5.507;6.23;6.848;7.346;5.755;6.145;6.694;5.87;6.132;4.723;5.877;6.35;5.219;Statistics, Probability and Uncertainty
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Energy Engineering and Power Technology
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Chemical Engineering (miscellaneous)
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Chemistry (miscellaneous)
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Fuel Technology
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Modeling and Simulation
0.846;2.308;1.494;0.836;1.3;0.571;1.443;1.084;1.519;0.46;1.236;0.506;0.95;0.663;1.161;0.664;1.687;0.607;1.175;0.482;1.06;0.755;0.598;0.322;Physics and Astronomy (miscellaneous)
0.465;0.461;0.462;0.394;0.522;0.829;0.61;0.466;0.618;0.888;1.004;0.901;1.217;1.132;1.611;1.089;0.802;0.935;1.169;1.115;0.966;1.108;0.951;0.973;Medicine (miscellaneous)
0.465;0.461;0.462;0.394;0.522;0.829;0.61;0.466;0.618;0.888;1.004;0.901;1.217;1.132;1.611;1.089;0.802;0.935;1.169;1.115;0.966;1.108;0.951;0.973;Statistics and Probability
0.465;0.461;0.462;0.394;0.522;0.829;0.61;0.466;0.618;0.888;1.004;0.901;1.217;1.132;1.611;1.089;0.802;0.935;1.169;1.115;0.966;1.108;0.951;0.973;Statistics, Probability and Uncertainty
0.399;0.364;0.46;0.411;0.401;0.48;0.538;0.411;0.597;0.559;0.61;0.495;0.646;0.569;0.647;0.583;0.602;0.56;0.57;0.449;0.515;0.482;0.522;0.37;Medicine (miscellaneous)
0.399;0.364;0.46;0.411;0.401;0.48;0.538;0.411;0.597;0.559;0.61;0.495;0.646;0.569;0.647;0.583;0.602;0.56;0.57;0.449;0.515;0.482;0.522;0.37;Biochemistry, Genetics and Molecular Biology (miscellaneous)
0.399;0.364;0.46;0.411;0.401;0.48;0.538;0.411;0.597;0.559;0.61;0.495;0.646;0.569;0.647;0.583;0.602;0.56;0.57;0.449;0.515;0.482;0.522;0.37;Modeling and Simulation
0.399;0.364;0.46;0.411;0.401;0.48;0.538;0.411;0.597;0.559;0.61;0.495;0.646;0.569;0.647;0.583;0.602;0.56;0.57;0.449;0.515;0.482;0.522;0.37;Applied Mathematics
0.399;0.364;0.46;0.411;0.401;0.48;0.538;0.411;0.597;0.559;0.61;0.495;0.646;0.569;0.647;0.583;0.602;0.56;0.57;0.449;0.515;0.482;0.522;0.37;Statistics and Probability
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Agricultural and Biological Sciences (miscellaneous)
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Biochemistry, Genetics and Molecular Biology (miscellaneous)
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Computational Theory and Mathematics
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Environmental Science (miscellaneous)
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Mathematics (miscellaneous)
0.702;0.705;0.867;0.809;0.771;0.732;0.594;0.79;0.885;0.773;0.884;0.94;0.942;0.951;0.809;0.659;0.758;0.682;0.717;0.654;0.652;0.693;0.594;0.591;Pharmacology
